Transcript ID,young,mid,old,log_fold
NM_024052,0.9648543869068978,1.00484489088169,1.183159643883532,1.2262572051690315
NM_198578,0.27486631263021355,0.4244506409761871,0.7365800041541805,2.679775477415907
NM_001288580,1.3636001916067944,1.4952386201547725,1.6294909820791488,1.1949917520611688
NM_031361,1.1853479519311634,1.2494745409405865,1.4297214922376824,1.20616186150943
NM_001286095,1.7598100536859833,1.8137215625134415,1.9670118765560733,1.117741015535227
NM_020327,1.0859348982805943,1.1352802056217624,1.2185277715627403,1.122100204618238
NM_004048,3.3496784690808807,3.449408533652426,3.649543256914541,1.0895204690842881
NM_001306083,0.3911720294345437,0.6277730551106615,0.7140438911071733,1.8253960850405253
NM_020977,0.6327426007021858,0.8190729456214781,1.0741966393080586,1.6976834468170303
NM_007039,1.3394115582932056,1.3865882566122263,1.5013057178989224,1.1208696151704234
NM_004869,1.6017186319537817,1.6595271395449014,1.7676450448076018,1.1035927344189176
NM_153322,2.063066955043082,2.1863990497941135,2.44297291506089,1.184146209646344
NM_001277817,1.5732461128462207,1.6499667667615867,1.7759999543682545,1.1288761115419024
NM_052880,1.1476408552473907,1.3689618495364382,1.626399973748477,1.417168068139124
NM_001032295,1.9974050571380162,2.2147589510689873,2.490890646056993,1.247063352100484
NM_001145337,1.3347244877476496,1.4394103069740267,1.6548771254712646,1.239864212174509
NM_198793,1.4592744563052753,1.5647780532101327,1.7679857830689232,1.2115512441335206
NM_005082,1.4677806719960753,1.597509920469701,1.6975215027498807,1.156522588924253
NM_153048,1.6174107504858308,1.73649631542377,1.8888857791234783,1.1678454459116852
NM_014504,1.75572868485566,1.8038980128634983,1.8857992191615514,1.0740835047167807
NM_001040453,1.012418028378217,1.1485365803598389,1.3160119312389917,1.2998701073578263
NM_016557,0.3523666079417391,0.7573721359441372,1.490669189159067,4.2304496384218595
NM_002290,1.9251133083043985,2.3063068297298353,2.467712904403831,1.2818533297540515
NM_052937,1.128539301570274,1.2738727331167132,1.4967315160593813,1.3262555535077925
NM_001136200,1.2033197624254377,1.2975237772777435,1.51620199964513,1.260015871915076
NM_005437,2.1715971176694198,2.253118654032833,2.332334154480396,1.0740178901063753
NM_018368,1.4075862087470825,1.5519365646190215,1.742998749585604,1.238289163927713
NM_022818,2.0264946138702737,2.0874323819965626,2.21371412429971,1.0923858909606858
NM_003930,1.2478066599822064,1.383673117707357,1.4962700442726045,1.1991200978955674
NM_003566,1.24257225115943,1.3717047090556003,1.554796252597468,1.2512723112452457
NM_001007068,2.08807342111447,2.2013832814316827,2.35152788937592,1.1261710750194005
NM_052947,1.7655194917683192,1.9582068861954605,2.121835682484288,1.2018194601516903
NM_032622,0.5163502443621347,0.8524324329296764,1.0891163440652218,2.1092588915313573
NM_001007189,0.8504433382446562,0.918103360433579,1.2146072265883856,1.428204763288964
NM_021999,2.337672612913582,2.4623775684938733,2.669038087146638,1.1417501631334317
NM_018184,1.6838681460354477,1.7924427751242502,1.9215437542291478,1.141148586219943
NM_000396,2.0642180019520837,2.3613666164256206,2.7142597305039966,1.3149094368604397
NM_000919,2.477655319607957,2.601720758658608,2.7917086778476152,1.1267542566370174
NM_016255,1.2104239101190548,1.318971898109047,1.5310927229335127,1.2649227350300092
NM_013396,1.2522238900974387,1.3955409286176657,1.529889385519345,1.221737899761919
NM_014713,2.5744858347310533,2.6452071140180413,2.8018225165114847,1.0883037221310563
NM_153240,1.2642099001079556,1.328443539162114,1.4450762622485682,1.143066718687433
NR_137186,1.9988031305370417,2.1489254643569287,2.3244989138265804,1.1629454038337583
NM_032160,1.4565785689901827,1.6519935530635133,1.9427508848735866,1.3337769250720595
NM_018993,1.4162804356978516,1.6004433499387005,1.6948638701146461,1.1967007574171047
NM_032838,0.5323847021964577,0.6051828424436639,0.8094772138629621,1.5204742182172117
NM_001860,1.172984076163733,1.309131975360373,1.4798957757833828,1.2616503547289495
NM_012249,1.4811209791199789,1.6362938469754413,1.8438760624261792,1.244919279667306
NM_012158,1.5780417842987673,1.663963153824485,1.8098760549528181,1.1469126311868039
NM_014447,1.4541044127335245,1.5201670242875738,1.6590371795556316,1.1409340106718062
NM_153365,0.89943135756784,0.9907607774417023,1.0767708445106696,1.1971684503221844
NM_001077401,1.0402213430216842,1.3188697848660327,1.4704061864343163,1.4135512564691384
NM_000629,1.4036143554115434,1.5131782001593082,1.6225037988618634,1.1559469968416938
NM_175876,0.9557337179107226,1.0168558019078187,1.098755510701321,1.1496460678433011
NM_001320753,1.1973531912383906,1.3072132451254064,1.5820111669212558,1.3212569010527493
NM_001321079,1.2941896308591583,1.3287143753036634,1.4442969139063624,1.1159855398837915
NM_001178081,2.0004091160328454,2.0865327827770304,2.1926654114772703,1.0961084879605538
NM_001243885,1.4402305840315155,1.5171561908982791,1.7528263630974117,1.2170456470872
NM_022785,0.13907308419300893,0.20164749636302395,0.30339827610165004,2.181574370498512
NM_173822,0.6626419218391213,0.7374369302431454,0.8884068215913207,1.3407042209548152
NM_001116,1.3148239132527313,1.4251259359336657,1.5334559813543325,1.166282394089357
NM_016322,1.7416972870213747,1.8333788728510265,1.9341736362525113,1.1105107935032195
NM_001278163,1.3515078946537555,1.423865842604309,1.6053152385343665,1.187795679836287
NM_033087,1.4902088285637038,1.53687774641937,1.6383656223840988,1.0994201557396435
NM_021970,1.210184593395159,1.267346541864729,1.4277108448139775,1.1797463400261534
NM_004035,1.139266453250786,1.1768502019984581,1.3095040557007878,1.14942738106985
NM_001981,1.4336471345420336,1.4862875713744188,1.6227911866846163,1.131932082578328
NM_003337,1.5245432694145236,1.586794659462621,1.7936458267840536,1.1765135583674673
NM_014943,0.7978406169882658,0.8767842652465002,1.1051284910603423,1.385149449061699
NM_001130928,1.4262539196483712,1.4824447667666933,1.6794309475638165,1.1775118893120122
NM_001080432,1.6385041508515958,1.6863251541121538,1.8113717965418505,1.1055033309500062
NM_014936,0.1433801595535935,0.3578224744087741,0.6715576490891376,4.683755766348682
NM_012287,1.2486568296035807,1.3479449129839935,1.4984792329939844,1.200072908318386
NM_203379,0.21541163608890343,0.38407494841875806,0.6269450378732279,2.9104511216584363
NM_006134,1.3980784725865993,1.4875939113765244,1.6426911342346777,1.1749634705379004
NM_014904,1.074975473576456,1.1353443389615214,1.4488527280775096,1.3478007300549468
NM_003369,0.9754945205608884,1.0067467991598764,1.102599842888335,1.1302983457604292
NM_003338,0.9483169593708175,1.0791912558786407,1.3917403208327532,1.4675898254061965
NM_052818,0.1366707011919858,0.2617942163150069,0.6101917396902378,4.464685805870576
NM_001100389,0.8890217466290069,0.9932063042284383,1.155897367161929,1.300190205183238
NM_001161780,1.2643265308774925,1.380591609273547,1.4912834337332816,1.179508139165815
NM_024948,1.528758219787506,1.5890708343847466,1.6904884875814514,1.1057919203315392
NM_032581,1.6415619049379575,1.7187885285373832,1.8975618696588725,1.1559490165743036
NM_001346114,1.0312406204604798,1.1593063751728458,1.3257695756567145,1.2856064330211494
NM_004277,0.23738075728235694,0.4064120805668233,0.6759201987388873,2.847409396099034
NM_001110,1.9280303425850842,2.0562935376214675,2.1732694564584816,1.1271967087118469
NM_001289399,1.518047150179013,1.6391622231160063,1.9066482407813485,1.2559874971976401
NM_001308238,0.40993942530107036,0.5681099965728913,0.8773873686637697,2.1402854044091835
NM_153366,0.6960259786788631,0.9289712440248934,1.5954426741818077,2.2922171342083244
NR_133014,1.2052733374651328,1.301684523730772,1.4940844443969403,1.2396229120435203
NM_153634,0.3502292145844979,0.7991134427276712,0.953128435135606,2.7214418313628426
NM_003217,2.6916150127670355,2.7361446602968376,2.833053868337379,1.0525479516570764
NM_001005404,0.687553839401647,0.8133790484978644,1.0629300750389097,1.5459590422241534
NM_020673,1.2225446621727802,1.2941690446773269,1.3764556464799433,1.1258939563268169
NM_001040666,0.7662208484225388,1.081547061078327,1.3153790350339616,1.7167100552562686
NM_001329668,1.418515999595927,1.4790471287428981,1.6862188659183863,1.1887203714295196
NM_183381,1.3541167015741284,1.4571437134914853,1.561822005070756,1.153388037571042
NM_003831,1.6192761311831825,1.6821498452041994,1.8062836051206848,1.1154883162520641
NM_145648,1.4563985935814705,1.4921401754172217,1.5862211869926688,1.0891394663407
NM_001204173,0.8716498542758876,0.9338469816752879,1.0858904043260942,1.2457873984596537
NR_026697,1.425636529513019,1.4591319879420392,1.564747015361629,1.0975778068033433
NM_001290048,1.7606036688543039,1.8178280107337268,1.938719213969907,1.1011673145220184
NM_172232,0.36296202944411465,0.45618940812964764,0.7897739227437055,2.175913342652574
NM_001008405,1.3372737265158332,1.4565953409611743,1.6051638337679077,1.2003255593378344
NM_001199853,1.4420084565701337,1.5525648343134637,1.7561472463245793,1.2178480911974923
NM_012234,1.282053808408642,1.3918083075433987,1.6126542437194407,1.257867831398714
NM_001198951,1.3995612758495557,1.4553052809954345,1.632767733366876,1.166628258113072
NM_020951,0.6511758042985557,0.7003477599051896,0.8671663941675044,1.3316932054955775
NM_024612,1.4073679456304444,1.4783057809238405,1.6161673276738882,1.148361615519039
NM_018339,1.0896267859034787,1.1761412265380975,1.3871577062325497,1.2730576415505142
NM_139015,1.2657570095336876,1.2987924620716393,1.4201681570849902,1.1219911455265719
NM_133503,2.3581066418985417,2.627383866584371,3.0653182982471807,1.2999065622321702
NM_001146152,1.4537308180883675,1.5428435646953096,1.690938900686893,1.1631719432834549
NM_001146286,1.0703486733963807,1.1154444356403468,1.403508199253732,1.3112626138921486
NR_144336,0.6457131199801988,0.7128283919771262,0.8648258973215229,1.3393345598244053
NM_030954,1.0691558166102986,1.1222371452942306,1.2936913112108857,1.2100119469138417
NM_133468,1.258087659139165,1.3923862299469352,1.7020276997803154,1.3528689256398179
NR_033651,0.7167795494543151,0.910236388017841,1.1033081180467204,1.5392572498569048
NM_002023,1.310246474899584,1.5903085862364923,1.899917915844673,1.4500461953086201
NM_001146171,0.8942121856144772,0.9349255202821113,1.0212213254502855,1.1420346779870052
NM_017913,1.0608188633924776,1.1452481669586647,1.2481656009465014,1.176605775047111
NR_003679,0.3074059386528938,0.48950902388041995,0.8846026128415628,2.877636706428136
NM_001320588,0.9373260006764522,1.0449983728777874,1.246427524235942,1.329769496777446
NM_014774,1.6326791177705964,1.67471874878101,1.790005360735513,1.0963607859330888
NM_007271,1.863454495775572,1.9039112477992555,1.9787728546700987,1.0618841829279715
NM_020379,0.24859549399483014,0.4229134857052719,0.8239130194903933,3.314271736186528
NM_001018076,1.7948815004240832,1.9126495009839177,2.081295411338588,1.15957260178281
NM_002510,1.8947107784474804,2.165599005209696,2.4153944612799045,1.2748090572742035
NM_013257,0.882147934125615,0.9555290729262277,1.1003206236012792,1.2473198440258402
NM_002184,1.7423828990728627,1.8524498340736977,2.1214142257239947,1.21753618383928
NM_006887,1.5972136663317205,1.6833038996565222,1.961976789067793,1.228374656706898
NM_178812,1.7350616130982028,1.8165404227985862,1.901435489137684,1.0958893187328353
NM_006136,2.0283953602485676,2.0883269597396987,2.241828071349802,1.1052224409915232
NM_007157,0.5099372861997569,0.5742198055625782,0.7389070887504839,1.449015611815907
NM_001303246,1.0053096468096674,1.1227797323714148,1.255038452070505,1.2484098367635759
NM_003062,1.6896928028414955,1.8680021670427238,2.1682208187518675,1.2832041511366141
NM_152233,1.8772968845499123,1.9684394210259557,2.104269324878954,1.1209038603307857
NM_001286810,1.0975978193620484,1.1547336612346775,1.3003333191054678,1.1847083660035462
NM_001011713,1.0476329559227446,1.1664409335821673,1.3024094184997945,1.243192485628371
NM_030650,1.3321269658696273,1.4376927312199244,1.531641594718481,1.1497714812180897
NM_017672,1.2017918611104774,1.312928211107176,1.4120520453749401,1.174955573480235
NM_032288,1.6430285672902034,1.6993607227858913,1.822779938409502,1.109402462439078
NM_014924,0.9991502224890451,1.067583646699037,1.256509665631144,1.2575783274120431
NM_021622,1.2739191643065817,1.3189183715987063,1.5193651871885552,1.1926700137332296
NR_016021,1.3050106378064574,1.3479280851742106,1.4981722292135553,1.1480153385812821
NM_004993,0.8139231294403046,0.890215174391501,1.0308551413640175,1.2665264127251015
NM_001142541,1.634760695010014,1.7249702505943896,1.8540287748649242,1.1341285489210806
NM_032875,0.6218569581929477,0.6602795307194926,0.8287509108810058,1.3327034456433045
NM_001136554,1.1373539756421438,1.2233671746750194,1.358393602654838,1.1943454999468361
NM_032145,1.1974426730579142,1.2684040966210612,1.391595862559639,1.1621398617822054
NM_025059,0.08769790355376839,0.13715110031828048,0.35673241712748094,4.067741675361316
NM_001010888,0.1773536583698439,0.25350264675444945,0.3677340296685793,2.073450488975684
NM_018126,1.0518655703950652,1.1220098140789145,1.2403504160019978,1.1791910020746668
NM_001145353,1.4488231321672131,1.4918211977127807,1.671253541001174,1.1535248878179076
NM_014618,0.16104974836877095,0.40978827037584625,1.0619755900473449,6.594084131169446
NM_001010846,0.014931299887133901,0.046322482932686204,0.363839696284243,24.367583467917534
NM_020150,2.1453251419751247,2.190493454918062,2.3412332487375336,1.091318608508006
NM_001001330,1.4746164944964086,1.575614974710772,1.810137417415212,1.2275309710497888
NM_001163315,0.9426214529284966,1.0037663312395306,1.1705737043490647,1.241827990135781
NM_003100,1.2193370315285257,1.2760183868401187,1.4141208297517187,1.1597456594744915
NM_001199775,1.6919352575983346,1.8059793244029594,1.9629205869964712,1.1601629425128208
NM_001267578,1.628283371187059,1.6754840275383351,1.823962826073627,1.1201753075350225
NM_001101669,0.694187177680349,0.8867830264121594,1.1515296811180067,1.6588172731249284
NM_014011,1.6163600407840686,1.7498853891790052,1.942457203258795,1.2017478496415577
NM_001270572,1.3004448952231826,1.3783376687567805,1.5276429662401259,1.1747079571395076
NM_021194,1.368794642461998,1.4806130464630243,1.5826713646011943,1.1562518697140023
NM_024685,1.07763361447369,1.1986625676850164,1.3114909149604057,1.217010027662259
NM_001233,2.0306853505523192,2.195768717460985,2.3303415602834376,1.1475640771474596
NM_001135191,1.4997369590836385,1.5810546038601851,1.6946936149787073,1.1299938997397185
NM_147156,1.327387617389869,1.4265654531589456,1.5313481869943233,1.153655621713208
NM_001195059,1.4906175942736237,1.5598132296688068,1.7017137432237883,1.1416165687035458
NM_152431,0.46102354803404477,0.5432740026481012,0.6829062908006375,1.4812828839497967
NM_001745,1.4901797694137617,1.5441930878584276,1.6532336546521547,1.109418936282123
NM_172193,0.35457630047760247,0.4483115842867107,0.6424654918056907,1.8119245165012752
NM_001184795,1.6031190010770442,1.6357181035615709,1.7306093117524475,1.0795264173088521
NM_003417,0.5917583953263866,0.6388352424182234,0.7537398371090059,1.2737290134992978
NM_006573,0.07021033411543436,0.12537657761936724,0.25883436550931477,3.6865565271881415
NM_001330156,0.8341792137513494,1.193105687293524,1.4311799141133545,1.7156743904912957
NM_001303250,1.3752315824615768,1.4966011777236539,1.6754898819980206,1.2183328999752905
NM_032276,1.1544324409473674,1.2226467976238906,1.3394470146443194,1.1602645309803687
NM_001017970,0.13817366466223596,0.205519689661627,0.453035685849244,3.278741191070562
NM_000240,0.03100872520360695,0.08815483089100852,0.552848560757964,17.828806477141352
NM_001935,0.7879327655802054,1.2021907907334073,1.821475331562892,2.311714160308618
NM_152400,0.6296779215705425,0.8629805709846099,1.0270826895316882,1.631123871978771
NM_001031623,1.1489735528784897,1.2265787557240029,1.362570407267419,1.1859023246042621
NM_001144072,1.5967639947834755,1.6445903494063168,1.7603546014711282,1.1024513373435854
NM_005831,1.6933490717352708,1.7380606408485144,1.8563750340419662,1.096274279785463
NM_018584,1.26128530520829,1.5929430345003273,1.8714094765108389,1.4837320856614533
NM_207422,1.248463954622496,1.319332483499598,1.7420510498375668,1.3953555033667904
NM_014217,1.7826314421786855,1.9627135524980293,2.2303409290120655,1.2511508976225625
NM_005127,0.666463240152553,1.3488840459016043,1.650265439412395,2.476153732101789
NM_001012752,1.695607034462801,1.7502019267209854,1.830090309063548,1.0793127604848336
NM_006407,2.1179436851870332,2.179466308903415,2.3938448617964947,1.13026841957089
NM_020141,1.689415799182726,1.7361809963786228,1.8920392561307682,1.1199369965914037
NM_001318946,1.5397057664536853,1.616283723779547,1.7258585800356205,1.1209015499180017
NM_001174156,1.2306701296699565,1.2884468621432141,1.4305834061430587,1.162442616955947
NM_002387,0.4404576488322198,0.5897690731817467,0.8169253897074198,1.8547194988515343
NM_012164,1.4071205865763152,1.4246654963535335,1.5286945378976857,1.0863990993246526
NM_001160138,0.2527505062117462,0.3965291133482011,0.724470603378267,2.866346794855987
NM_152787,1.001048187442177,1.0805176094782127,1.1732474404896516,1.172018944949562
NM_017994,1.8244875400079545,1.8523372266197173,1.9812327750555838,1.0859119240940094
NM_199072,1.42027958099948,1.5308927929300622,1.6854216597414073,1.1866830181106607
NM_013374,1.8856748722678263,1.9436548107438645,2.013533561817377,1.0678052677213543
NM_006822,0.9702649474482073,1.076470000093396,1.191476576115147,1.227990951593918
NM_016006,1.1447461915065287,1.3196991678191525,1.4594078790610698,1.2748746315027566
NM_080821,1.6541989966307287,1.7391000063356237,1.9214320570208963,1.1615483148850094
NM_001198532,1.2004946293452803,1.2984654536297926,1.442938350260809,1.2019531907841616
NM_032295,1.5462736520620954,1.61611802950824,1.6803956678422085,1.0867388612625257
NM_016308,2.023007544569136,2.1035028296692717,2.2360844427338287,1.1053267936329296
NM_181359,0.3979357750046687,0.5645411865326007,0.8236531368879753,2.0698142479859016
NM_001873,1.0903074589127815,1.5029966811197255,1.8260954450304905,1.6748444946450356
NM_002076,2.0859459238821865,2.1411768396720197,2.2743581145439906,1.0903245805678161
NM_014473,1.5781963582638254,1.6330458277058366,1.742528961957197,1.1041268425395139
NM_005493,1.6871962564948422,1.7452987852179043,1.836490902037624,1.0884868283509248
NM_001242851,1.592759423458603,1.6187372173306613,1.784859940469574,1.120608620599986
NM_001313994,0.2119355460535666,0.30245670211646725,0.3959002546225094,1.8680219623113425
NM_001198760,0.6179200871591725,0.7674896342286355,1.0541724853153216,1.7060013215653453
NM_019050,1.054478797629136,1.1482543055638406,1.5050704007859699,1.427312150960202
NM_001142523,0.4951937806222559,0.7562560569939106,0.9050172715739416,1.827602257921546
NM_004612,1.4103196346871305,1.5623025302128684,1.724341906988837,1.2226603562612741
NM_001136131,2.614123587212979,2.700412057825137,2.894772425982341,1.1073586727659548
NM_001198764,0.8776817615202025,1.0584140777913114,1.3497259681356375,1.5378307118947343
NR_027451,2.01211416851354,2.114376337468438,2.206903895695639,1.0968084864319607
NM_001346744,0.942210509038885,1.0579882571852655,1.1769095232133264,1.2490940314535968
NM_182703,0.544634046728207,0.6479894057058089,0.8467392277780974,1.554693895588669
NM_020123,1.9202411966471058,2.0278865725183146,2.159738331710643,1.124722423142321
NM_003793,1.6102210235218808,1.7687359262818443,1.9559175653845944,1.2146888761311816
NM_006667,2.3159670896592535,2.3862687266601306,2.602520060646321,1.1237292931607366
NM_018420,0.6525646806559066,0.772888888830061,0.8536165174255077,1.3080948796792369
NM_152419,1.6352090309762402,1.682461875434878,1.8095381109789639,1.1066096607224871
NM_001244262,1.6777001978257942,1.772185735969989,1.9569591467348466,1.1664534278954943
NR_144378,1.314433310229191,1.7213712869252622,2.0225191713612465,1.538700484552229
NR_109890,0.19050885398499393,0.2340497456656355,0.5120052625031025,2.6875667549993887
NM_001330655,2.1306807342229277,2.2003746529217514,2.3990738888437178,1.1259659179856782
NM_173665,0.2933488828826185,0.370696035668427,0.5140988996139139,1.7525169844250845
NM_017658,0.7036831219524213,0.7785893475878123,0.9701131405171551,1.3786221528598042
NM_001195684,1.0866353818937344,1.2509477861578944,1.6493956607636273,1.5178924671946004
NM_181900,0.9541800099667987,1.1143933695774608,1.3767671941585047,1.4428799385625466
NR_033248,0.7031149017242165,0.8049756716003386,0.9734246411445316,1.3844460396977036
NM_021807,1.6293486915071964,1.6737450698588627,1.7826385062154328,1.0940804233662462
